,price,rating,name,online_order,table_booking,type,cuisines
5580,400.0,3.3,Smack Cafe,Yes,No,Cafe,Cafe
5581,550.0,4.2,Smacznego,Yes,No,Cafe,"Cafe, Mexican, Italian, Momos, Beverages"
5582,650.0,4.0,Smally's Resto Cafe,Yes,No,Cafe,"Cafe, Italian, Burger, American, Steak"
5583,650.0,4.0,Smise,Yes,Yes,Cafe,"Cafe, Continental, Italian, Burger, Pizza"
5584,900.0,3.3,Smoke - The Sizzler House,No,No,Casual Dining,"Continental, Chinese, Thai, BBQ, Steak"
5585,300.0,3.6,Smoke de Burger,Yes,No,Quick Bites,Fast Food
5586,1600.0,4.6,Smoke House Deli,Yes,No,Casual Dining,"European, Italian, Desserts, Salad, Juices, Steak"
5587,850.0,2.8,Smoke Oil Salt,Yes,No,Quick Bites,Arabian
5588,500.0,3.3,Smoke-A-Pot,Yes,No,"Takeaway, Delivery","Biryani, Kebab, Rolls"
5589,650.0,3.8,Smokey Tribe Restaurant,Yes,No,Casual Dining,"North Eastern, Chinese"
5590,600.0,3.2,Smokie Brownie,No,No,Cafe,Cafe
5591,200.0,3.3,Smokin Bites,No,No,Quick Bites,"North Indian, Chinese"
5592,300.0,3.7,Smoodies,Yes,No,Beverage Shop,Juices
5593,350.0,3.0,Smoodys,No,No,Quick Bites,"Fast Food, Juices"
5594,700.0,4.2,Smoor,Yes,No,"Cafe, Dessert Parlor","Desserts, Cafe, Continental"
5595,200.0,2.8,Smooth,No,No,Dessert Parlor,"Desserts, Ice Cream"
5596,300.0,3.4,Smooth Blender,Yes,No,Beverage Shop,Beverages
5597,100.0,3.1,Smoothie Hub,Yes,No,Beverage Shop,"Beverages, Sandwich"
5598,400.0,2.8,SMS: Stop Making Sense,No,No,Quick Bites,"Chinese, Continental, North Indian"
5599,200.0,3.8,Snack House,Yes,No,Quick Bites,"Fast Food, Momos"
5600,200.0,3.0,Snack Knack,Yes,No,Quick Bites,"North Indian, Chinese"
5601,250.0,3.7,Snack Magic,Yes,No,Quick Bites,"Fast Food, Beverages"
5602,250.0,3.5,Snackiey,No,No,Quick Bites,North Indian
5603,400.0,3.0,Snacks Bite,Yes,No,Quick Bites,"Fast Food, Momos"
5604,150.0,3.7,Snacks Joint,Yes,No,Quick Bites,Fast Food
5605,150.0,3.7,SnacksJoint,Yes,No,Quick Bites,Fast Food
5606,250.0,3.5,Snack'Ups,Yes,No,Quick Bites,Fast Food
5607,250.0,3.9,Snakk That,Yes,No,"Quick Bites, Beverage Shop","Burger, Beverages, Fast Food"
5608,300.0,3.5,Snaxup Restaurant,No,No,Quick Bites,"North Indian, Fast Food, Beverages"
5609,200.0,2.8,Sneha Fast Food,No,No,Quick Bites,Fast Food
5610,150.0,3.7,Snow Gola,No,No,Dessert Parlor,Desserts
5611,400.0,3.9,Snow Lion Tibet Kitchen,No,No,Quick Bites,"Tibetan, Asian, Thai, Chinese, Momos"
5612,350.0,2.8,Snow'ora,Yes,No,Dessert Parlor,"Desserts, Ice Cream, Beverages"
5613,250.0,3.3,Sober Turtle,No,No,Quick Bites,"Street Food, Sandwich, Beverages"
5614,1300.0,4.4,Soda Bottle Opener Wala,Yes,Yes,"Casual Dining, Irani Cafee","Parsi, North Indian"
5615,200.0,3.8,So-Fat's Dosas,No,No,Quick Bites,South Indian
5616,150.0,3.6,Soham Bombay Masti Magic,Yes,No,Quick Bites,Street Food
5617,1100.0,2.7,Soho Bar & Grill,No,No,Pub,"North Indian, Chinese, Thai"
5618,800.0,4.3,Somilan Steak House,No,No,Casual Dining,"North Eastern, Asian, Naga, Steak, Momos"
5619,200.0,3.2,Sona Chicken Kabab,No,No,Quick Bites,North Indian
5620,500.0,3.8,Sonar Bangala,Yes,No,Quick Bites,"Bengali, North Indian"
5621,1500.0,4.1,Soo Ra Sang,No,No,Casual Dining,Korean
5622,250.0,3.5,SoopeRolls,No,No,"Takeaway, Delivery","Fast Food, Rolls"
5623,750.0,4.0,Sorse,Yes,Yes,Casual Dining,"Bengali, Seafood"
5624,300.0,2.8,SOS,Yes,No,Quick Bites,"North Indian, Biryani, Chinese"
5625,1200.0,4.4,Sotally Tober,No,Yes,"Bar, Casual Dining","Asian, Burger, Chinese, Finger Food"
5626,250.0,3.3,Sotang's,No,No,Quick Bites,"North Indian, Chinese"
5627,800.0,3.9,Soul Cafe,No,Yes,Cafe,"Cafe, Continental, Italian"
5628,2000.0,3.8,Soul City,No,No,Casual Dining,"Italian, Chinese, Continental, North Indian, Seafood, Thai"
5629,600.0,3.6,Soul Curry Restaurant,No,No,"Casual Dining, Bar","Andhra, Chinese, North Indian, Biryani"
5630,2000.0,3.7,Soul Indian Specialty - Svenska Design Hotel,Yes,Yes,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental"
5631,750.0,4.3,Soul Treat,Yes,No,Bakery,"Bakery, Desserts, Healthy Food"
5632,200.0,3.8,Soundarya Military Hotel,No,No,Quick Bites,South Indian
5633,600.0,3.5,Soup N Grill,No,No,Casual Dining,"Chinese, North Indian"
5634,150.0,3.9,Soup Station,Yes,No,Delivery,"Healthy Food, Sandwich, Salad"
5635,750.0,4.1,Soup'ermanz Kitchen,Yes,No,Cafe,"Cafe, Continental, Burger"
5636,400.0,3.4,South Grand,Yes,No,Casual Dining,"South Indian, North Indian, Chinese, Beverages"
5637,800.0,3.8,South House,Yes,No,Casual Dining,"South Indian, Biryani"
5638,150.0,4.0,South Idlis,Yes,No,Quick Bites,South Indian
5639,300.0,3.3,South Indian Kitchen,No,No,Quick Bites,"Asian, BBQ, South Indian, Chinese"
5640,150.0,3.1,South Inn,No,No,Quick Bites,South Indian
5641,100.0,4.3,South Kitchen,Yes,No,Quick Bites,South Indian
5642,1200.0,3.1,South Parade - The Chancery Hotel,No,No,"Casual Dining, Bar","North Indian, Continental, Chinese"
5643,800.0,3.4,South Point Pub,Yes,No,Bar,"North Indian, Seafood, Chinese"
5644,850.0,3.9,South Ruchis,Yes,No,Casual Dining,"North Indian, South Indian, Chinese"
5645,850.0,4.3,South Ruchis Square,Yes,Yes,Casual Dining,"North Indian, South Indian, Chinese"
5646,250.0,3.3,South Saviruchi,No,No,Quick Bites,South Indian
5647,250.0,3.3,South Side,No,No,Quick Bites,"South Indian, Beverages"
5648,600.0,3.5,South Side Grill,Yes,No,Casual Dining,"Mughlai, North Indian, Andhra"
5649,500.0,3.7,South Spicy Bites,Yes,No,Casual Dining,"North Indian, Chinese"
5650,400.0,3.8,South Spicy Bites Express,Yes,No,Quick Bites,"Seafood, Chinese, South Indian"
5651,150.0,3.5,South Tiffins,Yes,No,Quick Bites,South Indian
5652,400.0,3.4,South Treat,Yes,No,Food Court,South Indian
5653,400.0,3.5,Southease,Yes,No,Delivery,South Indian
5654,800.0,2.6,Southern Spice,Yes,No,Casual Dining,"North Indian, Chinese, Biryani, Andhra"
5655,800.0,4.0,Southindies,No,Yes,Casual Dining,"South Indian, Chettinad, Kerala, Sri Lankan"
5656,250.0,3.1,Southinn,Yes,No,Quick Bites,"South Indian, Fast Food, Chinese, North Indian, Street Food"
5657,300.0,3.4,Spar Refresh,No,No,Food Court,"North Indian, South Indian, Pizza"
5658,300.0,2.9,Special Biriyani,No,No,Quick Bites,"North Indian, Biryani"
5659,400.0,3.1,Specialist Restaurant,No,No,Quick Bites,"North Indian, South Indian, Chinese"
5660,300.0,3.4,Speedbreaker,Yes,No,Quick Bites,North Indian
5661,600.0,3.5,Speedy Chow,Yes,No,Casual Dining,Chinese
5662,400.0,3.3,Spellbound,Yes,No,Quick Bites,"Street Food, Burger, Beverages, Fast Food, Sandwich, Finger Food"
5663,1700.0,3.6,Sphyre - Gateway Hotel,No,No,Lounge,Finger Food
5664,1500.0,3.3,Spice,No,No,"Casual Dining, Bar","Andhra, Chinese, North Indian"
5665,300.0,3.4,Spice 9,No,No,Quick Bites,"Biryani, North Indian, Chinese, Fast Food"
5666,600.0,3.6,Spice Affair,No,No,Casual Dining,"North Indian, Chinese"
5667,700.0,3.9,Spice Boulevard,No,No,Cafe,"Cafe, Continental, Chinese"
5668,1000.0,3.9,Spice Code,No,Yes,Casual Dining,"South Indian, North Indian, Chinese, Biryani"
5669,800.0,3.5,Spice Corner,Yes,Yes,Casual Dining,"North Indian, Chinese, Biryani"
5670,750.0,3.8,Spice Cove - I.V Sanctum,No,No,Casual Dining,"North Indian, South Indian, Continental, Asian"
5671,1000.0,3.9,Spice Darbar,No,No,Casual Dining,"Mughlai, North Indian, Continental"
5672,800.0,4.1,Spice Elephant,Yes,No,Casual Dining,"Chinese, North Indian, Thai"
5673,550.0,3.2,Spice Garden by Dum Mast Biryani,No,No,Casual Dining,"North Indian, South Indian, Biryani, Continental"
5674,1200.0,3.8,Spice It,No,No,Casual Dining,"North Indian, Continental, Italian"
5675,1200.0,3.0,Spice It - Ibis Hotel,No,Yes,Casual Dining,"Asian, Continental, European, Fast Food, North Indian, Mughlai, South Indian"
5676,750.0,3.8,Spice Kitchen,Yes,Yes,Casual Dining,"Andhra, Biryani, Seafood, North Indian"
5677,500.0,3.7,Spice of Andhra,No,No,Quick Bites,Andhra
5678,400.0,2.8,Spice of India & Chai Tales,No,No,Quick Bites,"Biryani, North Indian, South Indian, Beverages"
5679,400.0,2.8,Spice Of Kolkata,No,No,Food Court,"Bengali, Rolls, Chinese"
5680,400.0,3.3,Spice Resto,No,No,Quick Bites,"Kerala, North Indian, Chinese"
5681,3000.0,4.3,Spice Terrace - JW Marriott,No,Yes,"Fine Dining, Microbrewery","North Indian, Seafood"
5682,400.0,2.8,Spice Treat,No,No,Food Court,"North Indian, South Indian"
5683,600.0,3.8,Spice Up,Yes,No,Casual Dining,Chinese
5684,450.0,3.2,Spices,Yes,No,Quick Bites,"South Indian, North Indian, Chinese, Biryani"
5685,550.0,3.1,Spices The Food Joint,No,No,Casual Dining,"North Indian, Mangalorean, Chinese"
5686,600.0,2.9,Spicy Andhra,Yes,No,Casual Dining,"Andhra, North Indian, Chinese"
5687,250.0,3.9,Spicy Corner,Yes,No,Quick Bites,"Street Food, Fast Food"
5688,600.0,3.4,Spicy Fingers,Yes,No,Casual Dining,"North Indian, South Indian, Seafood"
5689,500.0,3.7,Spicy House,Yes,No,Quick Bites,"North Indian, Chinese, Seafood, Biryani"
5690,400.0,3.0,Spicy Hub,No,No,Quick Bites,North Indian
5691,500.0,2.8,Spicy Khana Point,Yes,No,Quick Bites,"North Indian, Chinese, Biryani"
5692,500.0,3.7,Spicy Kitchen,Yes,No,Quick Bites,"Andhra, North Indian"
5693,400.0,3.6,Spicy Onion,Yes,No,Casual Dining,"North Indian, Chinese"
5694,450.0,3.0,Spicy Paratha House,Yes,No,Quick Bites,"North Indian, Chinese"
5695,500.0,2.7,Spicy Punjabi Pharatha,Yes,No,Casual Dining,"North Indian, South Indian, Chinese"
5696,400.0,3.0,Spicy Restaurant,No,No,Quick Bites,"North Indian, Chinese"
5697,400.0,3.5,Spicy Tadka,No,No,Delivery,"North Indian, Chinese, Bengali"
5698,150.0,2.8,Spicy Tandoor,No,No,Quick Bites,North Indian
5699,200.0,3.4,Spicy World,Yes,No,"Takeaway, Delivery",North Indian
5700,400.0,3.4,Spoon Me,No,No,Delivery,"Bengali, North Indian, Chinese"
5701,800.0,4.0,Spoonful Of Sugar,No,No,"Dessert Parlor, Cafe","Desserts, Bakery, Cafe"
5702,150.0,,Spoorthi Ice Cream,No,No,Dessert Parlor,"Desserts, Ice Cream"
5703,2500.0,3.7,Sports Bar - Le Meridien,No,No,Lounge,Finger Food
5704,850.0,2.5,Spotlight - The Golden Tulip,No,Yes,Casual Dining,"North Indian, Chinese, Continental"
5705,500.0,3.8,Sprinkled,No,No,"Takeaway, Delivery","Bakery, Desserts"
5706,300.0,3.7,Spurthi Foods,Yes,No,"Takeaway, Delivery",Andhra
5707,400.0,3.8,Squeez Juice Bar,No,No,Food Court,"Juices, Fast Food"
5708,200.0,3.3,Squeez Juice Bars,No,No,Beverage Shop,"Beverages, Fast Food"
5709,800.0,3.8,SR Andhra Spicy House,Yes,No,Casual Dining,Andhra
5710,200.0,3.4,SR Choco Station,Yes,No,"Takeaway, Delivery",Desserts
5711,600.0,2.6,Sree Abhiruchi,No,No,Casual Dining,"Andhra, Biryani, North Indian"
5712,300.0,2.8,Sree Ayyappaa Foods,No,No,Quick Bites,"South Indian, North Indian"
5713,250.0,2.8,Sree Banashankari Donne Biriyani,Yes,No,Quick Bites,"Biryani, South Indian"
5714,400.0,3.7,Sree Bangalore Bhavan,Yes,No,Quick Bites,South Indian
5715,150.0,3.3,Sree Gajanana Fruit Juice Centre,No,No,Quick Bites,"Juices, Fast Food"
5716,100.0,3.6,Sree Ganesh Fruit Juice Centre,Yes,No,Beverage Shop,Beverages
5717,100.0,3.4,Sree Ganesha Fruits & Juice,Yes,No,Beverage Shop,Juices
5718,200.0,3.7,Sree Krishna Kafe,Yes,No,Quick Bites,South Indian
5719,300.0,2.8,Sree Krishna Sagar Greens,No,No,Quick Bites,"South Indian, Street Food, Chinese"
5720,400.0,3.5,Sree Lakshmi Venkateshwara Andhra Mess,No,No,Mess,"Andhra, South Indian"
5721,400.0,3.2,Sree Saravana Bhavan,No,No,Quick Bites,South Indian
5722,600.0,3.9,Sree Spicy Hub,Yes,No,Casual Dining,"Andhra, Biryani, South Indian"
5723,250.0,2.8,Sree Vinayaka Puttukada,No,No,Quick Bites,"Kerala, South Indian"
5724,150.0,3.9,Sreeraj Lassi Bar,Yes,No,Beverage Shop,"Beverages, Desserts"
5725,300.0,,Sri Annapoorna Andhra Mess,No,No,Mess,Andhra
5726,100.0,3.9,Sri Annapoorna Bajji Center,No,No,"Sweet Shop, Quick Bites","Mithai, Street Food"
5727,300.0,3.6,Sri Ayodhya Veg,No,No,Quick Bites,"South Indian, North Indian, Chinese"
5728,300.0,2.8,Sri Balaji Andhra Mess,No,No,Mess,Andhra
5729,300.0,2.8,Sri Balaji Tiffin Centre,No,No,Quick Bites,"South Indian, Chinese"
5730,400.0,3.4,Sri Banasankri Donne Biriyani,No,No,Quick Bites,Biryani
5731,150.0,3.7,Sri Banashankari Donne Biriyani,Yes,No,Quick Bites,Biryani
5732,150.0,2.8,Sri Banashankari Upahara,Yes,No,Quick Bites,"North Indian, South Indian"
5733,450.0,3.4,Sri Bhagya Grand,Yes,No,Casual Dining,"South Indian, North Indian, Chinese, Street Food, Beverages"
5734,300.0,2.8,Sri Bhagya Veg,No,No,Quick Bites,"North Indian, Chinese"
5735,150.0,3.4,Sri Brahmi Kuteera,No,No,Quick Bites,South Indian
5736,350.0,3.8,Sri Dalma,Yes,No,Quick Bites,"Oriya, Bengali"
5737,300.0,3.5,Sri Datta Biryani House,No,No,Quick Bites,"Andhra, Biryani, Chinese, North Indian"
5738,200.0,3.9,Sri Devi Baker's,No,No,"Bakery, Quick Bites","Bakery, Street Food"
5739,200.0,3.7,Sri Devi Cafe,No,No,Quick Bites,"South Indian, Chinese"
5740,200.0,2.8,Sri Devi Darshan,No,No,Quick Bites,South Indian
5741,300.0,3.7,Sri Devi Sagar,No,No,Quick Bites,"South Indian, North Indian, Chinese, Street Food"
5742,100.0,3.4,Sri Durga Cane Fresh,No,No,Beverage Shop,"Juices, Beverages, Fast Food"
5743,150.0,4.0,Sri Durga Chats and Juice,Yes,No,Quick Bites,"Fast Food, Street Food, Juices"
5744,100.0,2.8,Sri Durga Fast Food,No,No,Quick Bites,Fast Food
5745,300.0,3.3,Sri Durga Grand,No,No,Quick Bites,"South Indian, Chinese"
5746,350.0,3.3,Sri Durga Nellore Mess,Yes,No,Mess,"Andhra, South Indian, Biryani"
5747,200.0,3.1,Sri Fast Food,No,No,Quick Bites,"Chinese, Biryani"
5748,100.0,3.2,Sri Ganesh Fruit Juice Centre,Yes,No,Beverage Shop,"Juices, Beverages"
5749,150.0,3.5,Sri Ganesh Juice and Chats,No,No,"Beverage Shop, Quick Bites","Juices, Street Food"
5750,150.0,3.0,Sri Ganesh Juice Corner,No,No,Quick Bites,"Juices, Fast Food"
5751,200.0,3.5,Sri Ganesh Juice Junction,Yes,No,Beverage Shop,"Juices, Fast Food"
5752,250.0,3.7,Sri Ganesh Sweets,No,No,Sweet Shop,Mithai
5753,400.0,3.4,Sri Ganesh Upahar,No,No,Quick Bites,South Indian
5754,100.0,3.2,Sri Ganesha Fruit Juice Centre,Yes,No,Beverage Shop,"Juices, Beverages"
5755,150.0,4.1,Sri Guru Kottureshwara Davangere Benne Dosa,Yes,No,Quick Bites,South Indian
5756,550.0,3.5,Sri Guru Nalapaka Restaurant,No,No,Casual Dining,"North Indian, South Indian, Chinese, Street Food"
5757,250.0,2.8,Sri Guru Vaibhava Veg,No,No,Quick Bites,"South Indian, North Indian, Chinese, Street Food"
5758,150.0,3.4,Sri Gurudev Darshini,Yes,No,Quick Bites,South Indian
5759,150.0,3.7,Sri Idli Mane,No,No,Quick Bites,South Indian
5760,300.0,3.7,Sri Jayadurga Biryani,Yes,No,"Takeaway, Delivery",Biryani
5761,250.0,3.3,Sri Jayalakshmi Bakery,No,No,Bakery,"Bakery, Beverages"
5762,200.0,3.7,Sri Krishna Aramane,Yes,No,Quick Bites,"South Indian, North Indian, Chinese, Fast Food"
5763,250.0,3.4,Sri Krishna Bhavan,No,No,Quick Bites,"South Indian, North Indian"
5764,350.0,3.9,Sri Krishna Bhavan Sweets,No,No,"Sweet Shop, Quick Bites","Mithai, Street Food"
5765,200.0,3.1,Sri Krishna Darshini,No,No,Quick Bites,"South Indian, North Indian, Chinese"
5766,100.0,3.3,Sri Krishna Foodline,No,No,Quick Bites,North Indian
5767,350.0,3.6,Sri Krishna Kitchen,Yes,No,Quick Bites,"North Indian, Chinese"
5768,400.0,3.2,Sri Krishna Sagar,Yes,No,Casual Dining,"North Indian, Chinese"
5769,250.0,3.7,Sri Krishna Sweets,Yes,No,Sweet Shop,Mithai
5770,250.0,3.6,Sri Krishna Upahar,No,No,Quick Bites,South Indian
5771,100.0,3.5,Sri Krishna Veg,No,No,Quick Bites,South Indian
5772,150.0,3.3,Sri Krishnar Sweets,No,No,"Quick Bites, Sweet Shop","Street Food, Mithai"
5773,400.0,2.9,Sri Lakshmi Curries & Pickles,No,No,Casual Dining,"Andhra, Biryani"
5774,150.0,3.4,Sri Lakshmi Darshini,No,No,Quick Bites,"South Indian, North Indian"
5775,250.0,2.9,Sri Lakshmi Dhaba,Yes,No,Quick Bites,North Indian
5776,250.0,3.4,Sri Lakshmi Hotel,Yes,No,Quick Bites,"Chinese, South Indian"
5777,200.0,3.3,Sri Lakshmi Kabab Center,No,No,Quick Bites,Kebab
5778,500.0,4.0,Sri Lakshmi Vaibhav,Yes,No,Casual Dining,"South Indian, North Indian, Chinese"
5779,100.0,4.4,Sri Laxmi Venkateshwara Coffee Bar,No,No,Quick Bites,South Indian
5780,250.0,3.6,Sri Manjunatha Foods,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
5781,300.0,3.9,Sri Maruthi Hotel,No,No,Quick Bites,South Indian
5782,300.0,3.8,Sri Maruthi Miltry Hotel,Yes,No,Quick Bites,South Indian
5783,250.0,2.8,Sri Matha Sagar,No,No,Quick Bites,"North Indian, Chinese, South Indian"
5784,600.0,2.8,Sri Murali Krishna,Yes,No,Casual Dining,"North Indian, Chinese, Biryani"
5785,300.0,3.4,Sri Nandi Grand,Yes,No,Quick Bites,"North Indian, South Indian"
5786,150.0,2.8,Sri Nanjundeshwara Canteen,No,No,Quick Bites,South Indian
5787,300.0,4.0,Sri Pillaiyar Bhavan,Yes,No,Quick Bites,Chettinad
5788,400.0,3.2,Sri Punjabi Dhaba,Yes,No,Dhaba,North Indian
5789,200.0,4.0,Sri Raghavendra Davanagere Benne Dose Hotel,No,No,Quick Bites,South Indian
5790,150.0,2.8,Sri Raghavendra Prasanna Coffee Beans Club,No,No,Quick Bites,South Indian
5791,100.0,3.6,Sri Raghavendra Prasanna Coffee Club,No,No,Quick Bites,South Indian
5792,300.0,3.6,Sri Rajalakshmi Sweets,Yes,No,Sweet Shop,"Mithai, Street Food"
5793,200.0,3.5,Sri Rajasthani Foods,Yes,No,Quick Bites,"Rajasthani, North Indian"
5794,200.0,3.2,Sri Rama,No,No,Quick Bites,South Indian
5795,150.0,3.8,Sri Rama Vilas Sweets,No,No,Sweet Shop,"Mithai, Desserts"
5796,450.0,3.7,Sri Ruchi Restuarant,Yes,No,Casual Dining,"Andhra, South Indian, North Indian"
5797,300.0,3.5,Sri Sagar,No,No,Quick Bites,"South Indian, Street Food"
5798,300.0,3.6,Sri Sai 99 Variety Dosa,Yes,No,Quick Bites,South Indian
5799,300.0,3.6,Sri Sai Bhavan,Yes,No,Quick Bites,South Indian
5800,200.0,3.5,Sri Sai Cafe,Yes,No,Quick Bites,South Indian
5801,300.0,2.8,Sri Sai Darshini Veg Restaurant,No,No,Quick Bites,South Indian
5802,100.0,2.8,Sri Sai Dosa Center,No,No,Quick Bites,South Indian
5803,,3.6,Sri Sai Grand,No,No,Casual Dining,"Biryani, North Indian"
5804,600.0,3.6,Sri Sai Mango Tree Restaurant,No,No,Casual Dining,"North Indian, Biryani, Chinese"
5805,300.0,3.8,Sri Sai Palace,Yes,Yes,Quick Bites,"South Indian, North Indian, Chinese, Fast Food"
5806,200.0,4.2,Sri Sai Ram's,No,No,Quick Bites,Street Food
5807,100.0,4.2,Sri Sairam's Chats and Juice,No,No,Quick Bites,Street Food
5808,100.0,3.6,Sri Sankara Cafe,Yes,No,Quick Bites,South Indian
5809,250.0,3.2,Sri Sapana Dhaba,Yes,No,Quick Bites,North Indian
5810,200.0,3.7,Sri Saravana Bhavan,No,No,Quick Bites,South Indian
5811,150.0,3.4,Sri Shakti Sweets,No,No,"Sweet Shop, Quick Bites","Mithai, Street Food"
5812,200.0,3.3,Sri Shankar Andhra Mess,No,No,Mess,South Indian
5813,250.0,2.8,Sri SLV Bhavan,No,No,Quick Bites,South Indian
5814,250.0,2.8,Sri Srinivas Park Hotel,Yes,No,Quick Bites,"North Indian, South Indian"
5815,400.0,,Sri Udupi,Yes,No,Quick Bites,"South Indian, North Indian, Chinese, Beverages"
5816,400.0,3.5,Sri Udupi Deluxe,No,No,Quick Bites,"North Indian, Chinese, South Indian, Fast Food"
5817,500.0,2.8,Sri Udupi Food Hub,No,No,Casual Dining,"South Indian, North Indian, Chinese, Beverages"
5818,200.0,2.8,Sri Udupi Grand,No,No,Quick Bites,"South Indian, North Indian, Chinese"
5819,500.0,3.1,Sri Udupi Park,Yes,No,Casual Dining,"South Indian, North Indian, Chinese, Beverages"
5820,200.0,3.5,Sri Udupi Sagar,No,No,Quick Bites,South Indian
5821,250.0,3.3,Sri Udupi Veg,No,No,Quick Bites,South Indian
5822,150.0,2.9,Sri Vasavi Mane Thindi,No,No,Quick Bites,South Indian
5823,250.0,3.6,Sri Vasavi Restaurant,No,No,Quick Bites,"Chinese, Biryani"
5824,200.0,3.1,Sri Vasavi Super Sandwich,No,No,Quick Bites,"Fast Food, Sandwich, Juices"
5825,200.0,3.5,Sri Venkateshwar Bhavan,No,No,Quick Bites,"South Indian, Chinese, Seafood"
5826,100.0,3.5,Sri Venkateshwara Chat Centre,No,No,Quick Bites,Street Food
5827,100.0,3.3,Sri Venkateshwara Sweet House,No,No,Dessert Parlor,Desserts
5828,250.0,4.1,Sri Venkateshwara Sweet Meat Stall,No,No,Quick Bites,Street Food
5829,300.0,3.8,Sri Venkateshwara Sweetmeat Stall,No,No,Sweet Shop,"Mithai, Street Food"
5830,100.0,3.4,Sri Venkateshwara Sweets Chats Juice Centre,No,No,Beverage Shop,"Beverages, Juices, Street Food"
5831,350.0,3.2,Sri Vinayaka 99 Variety Dosa,No,No,Quick Bites,South Indian
5832,300.0,3.3,Sri Vinayaka Andhra Mess,No,No,Mess,Andhra
5833,400.0,3.8,Sri Vishnu Grand,Yes,No,Casual Dining,"South Indian, North Indian, Chinese"
5834,500.0,3.8,Sri Vishnu Grand & Garden Restaurant,Yes,No,Quick Bites,"South Indian, North Indian, Fast Food"
5835,350.0,3.8,Sri Vishnu Park,Yes,No,Casual Dining,"South Indian, North Indian, Chinese"
5836,250.0,3.6,Sri Vishnu Upahar,No,No,Quick Bites,"North Indian, South Indian"
5837,200.0,3.5,Sri Vishnu Veg,Yes,No,Quick Bites,South Indian
5838,300.0,3.0,Sri Vishnupriya,No,No,Quick Bites,"South Indian, North Indian, Chinese"
5839,600.0,3.6,Sri Yaksha Shiv Sagar,Yes,No,Casual Dining,"North Indian, Chinese"
5840,150.0,3.4,Sriji's Mithai,No,No,"Dessert Parlor, Sweet Shop","Desserts, Mithai"
5841,300.0,3.8,Srikrishna Bhavan,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
5842,250.0,3.4,Srinagar Kabab Corner,No,No,Quick Bites,North Indian
5843,550.0,3.6,Srinathjis,Yes,No,"Casual Dining, Cafe","North Indian, Cafe, Chinese"
5844,850.0,3.6,Srinathji's,Yes,Yes,Casual Dining,"Biryani, Chinese, Continental, North Indian, Pizza"
5845,550.0,3.8,Srinathji's Cafe,No,No,"Casual Dining, Cafe","North Indian, Cafe, Chinese, Fast Food"
5846,300.0,3.2,Srinidhi Donne Biryani,No,No,Quick Bites,Biryani
5847,200.0,3.6,Srinidhi Real Food,No,No,Quick Bites,"South Indian, Chinese, Fast Food"
5848,300.0,3.4,Srinidhi Sagar,No,No,Quick Bites,"South Indian, North Indian, Chinese"
5849,40.0,3.6,Srinidhi Sagar Deluxe,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
5850,40.0,3.7,Srinidhi Sagar Food Line,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
5851,200.0,3.6,Srinidhi Upachar,No,No,Quick Bites,"South Indian, Chinese"
